Date,Description,Deposits,Withdrawls,Balance
30-Dec-2020,IMPS,00.00,"17,663.94","105,983.64"
30-Dec-2020,Reversal,"52,030.40",00.00,"158,014.04"
30-Dec-2020,Tax,"2,643.18",00.00,"160,657.22"
30-Dec-2020,Commission,00.00,"40,164.31","120,492.92"
30-Dec-2020,NEFT,158.20,00.00,"120,651.12"
30-Dec-2020,ATM,02.83,00.00,"120,653.95"
30-Dec-2020,Miscellaneous,35.54,00.00,"120,689.49"
30-Dec-2020,Cheque,00.00,"20,114.92","100,574.58"
30-Dec-2020,Commission,00.00,"25,143.65","75,430.94"
30-Dec-2020,RTGS,38.60,00.00,"75,469.54"
30-Dec-2020,Bill,00.00,"37,734.77","37,734.77"
30-Dec-2020,Tax,00.00,"12,578.26","25,156.51"
30-Dec-2020,Purchase,08.00,00.00,"25,164.51"
30-Dec-2020,Cash,"127,700.00",00.00,"152,864.51"
30-Dec-2020,RTGS,00.00,"30,572.90","122,291.61"
30-Dec-2020,Transfer,"238,579.20",00.00,"360,870.81"
30-Dec-2020,Transfer,00.00,"90,217.70","270,653.11"
30-Dec-2020,Purchase,00.00,"38,664.73","231,988.38"
30-Dec-2020,Debit Card,28.34,00.00,"232,016.72"
30-Dec-2020,Transfer,06.22,00.00,"232,022.94"
30-Dec-2020,Debit Card,00.00,"46,404.59","185,618.35"
30-Dec-2020,Tax,00.00,"61,872.78","123,745.57"
30-Dec-2020,Cash,00.00,"17,677.94","106,067.63"
30-Dec-2020,Interest,"1,556.10",00.00,"107,623.73"
30-Dec-2020,Reversal,00.00,"53,811.87","53,811.86"
30-Dec-2020,RTGS,00.00,"8,968.64","44,843.22"
30-Dec-2020,Tax,"11,710.00",00.00,"56,553.22"
30-Dec-2020,Miscellaneous,00.00,"56,553.22",00.00
30-Dec-2020,Interest,133.70,00.00,133.70
30-Dec-2020,Reversal,"13,564.00",00.00,"13,697.70"
30-Dec-2020,Interest,04.00,00.00,"13,701.70"
30-Dec-2020,Debit Card,317.20,00.00,"14,018.90"
30-Dec-2020,Reversal,00.00,"2,002.70","12,016.20"
30-Dec-2020,Commission,"26,646.18",00.00,"38,662.38"
30-Dec-2020,Miscellaneous,"241,990.62",00.00,"280,653.00"
30-Dec-2020,Commission,"129,651.10",00.00,"410,304.10"
30-Dec-2020,ATM,20.00,00.00,"410,324.10"
30-Dec-2020,NEFT,"60,506.00",00.00,"470,830.10"
30-Dec-2020,Commission,00.00,"52,314.46","418,515.64"
30-Dec-2020,ATM,37.00,00.00,"418,552.64"
30-Dec-2020,RTGS,"2,626.88",00.00,"421,179.52"
30-Dec-2020,IMPS,130.20,00.00,"421,309.72"
30-Dec-2020,Bill,"14,189.67",00.00,"435,499.39"
30-Dec-2020,IMPS,"146,635.84",00.00,"582,135.23"
30-Dec-2020,Commission,"28,449.95",00.00,"610,585.18"
30-Dec-2020,ATM,00.40,00.00,"610,585.58"
30-Dec-2020,Miscellaneous,"112,335.00",00.00,"722,920.58"
30-Dec-2020,ATM,00.00,"144,584.12","578,336.46"
30-Dec-2020,Cash,00.00,"115,667.29","462,669.17"
30-Dec-2020,Debit Card,"28,137.40",00.00,"490,806.57"
31-Dec-2020,Miscellaneous,00.00,"98,161.31","392,645.26"
31-Dec-2020,IMPS,00.00,"196,322.63","196,322.63"
31-Dec-2020,Miscellaneous,00.00,"32,720.44","163,602.19"
31-Dec-2020,RTGS,00.00,"27,267.03","136,335.16"
31-Dec-2020,Miscellaneous,00.00,"22,722.53","113,612.63"
31-Dec-2020,Purchase,00.00,"16,230.38","97,382.25"
31-Dec-2020,Commission,00.00,"16,230.38","81,151.88"
31-Dec-2020,Bill,"29,106.00",00.00,"110,257.88"
31-Dec-2020,Debit Card,"2,897.00",00.00,"113,154.88"
31-Dec-2020,Cheque,01.80,00.00,"113,156.68"
31-Dec-2020,ATM,00.00,"22,631.34","90,525.34"
31-Dec-2020,Transfer,00.00,"18,105.07","72,420.27"
01-Jan-2021,Commission,00.00,"14,484.05","57,936.22"
01-Jan-2021,Debit Card,01.00,00.00,"57,937.22"
01-Jan-2021,Miscellaneous,40.66,00.00,"57,977.88"
01-Jan-2021,ATM,"224,036.00",00.00,"282,013.88"
01-Jan-2021,Miscellaneous,157.40,00.00,"282,171.28"
01-Jan-2021,Interest,00.00,"94,057.09","188,114.19"
01-Jan-2021,Purchase,00.00,"18,811.42","169,302.77"
01-Jan-2021,Transfer,00.00,"84,651.39","84,651.38"
01-Jan-2021,Commission,00.00,"84,651.38",00.00
01-Jan-2021,Reversal,"88,568.00",00.00,"88,568.00"
01-Jan-2021,IMPS,"188,451.00",00.00,"277,019.00"
01-Jan-2021,Reversal,04.00,00.00,"277,023.00"
01-Jan-2021,ATM,04.20,00.00,"277,027.20"
01-Jan-2021,Debit Card,"177,486.84",00.00,"454,514.04"
01-Jan-2021,ATM,"1,470,676.50",00.00,"1,925,190.54"
01-Jan-2021,Reversal,00.00,"213,910.06","1,711,280.48"
01-Jan-2021,NEFT,00.00,"1,711,280.48",00.00
01-Jan-2021,Debit Card,451.00,00.00,451.00
01-Jan-2021,Commission,688.70,00.00,"1,139.70"
01-Jan-2021,Bill,00.00,126.63,"1,013.07"
01-Jan-2021,Miscellaneous,00.00,112.56,900.51
01-Jan-2021,Cheque,00.00,180.10,720.41
01-Jan-2021,RTGS,"974,634.00",00.00,"975,354.41"
01-Jan-2021,NEFT,00.00,"487,677.21","487,677.20"
01-Jan-2021,Cheque,00.00,"60,959.65","426,717.55"
02-Jan-2021,IMPS,05.55,00.00,"426,723.10"
02-Jan-2021,Cash,727.09,00.00,"427,450.19"
02-Jan-2021,Commission,00.00,"142,483.40","284,966.79"
03-Jan-2021,Purchase,"59,238.00",00.00,"344,204.79"
03-Jan-2021,Interest,"2,110.00",00.00,"346,314.79"
03-Jan-2021,Debit Card,"12,656.01",00.00,"358,970.80"
03-Jan-2021,IMPS,00.00,"179,485.40","179,485.40"
03-Jan-2021,Debit Card,00.00,"35,897.08","143,588.32"
03-Jan-2021,ATM,"1,377,622.00",00.00,"1,521,210.32"
03-Jan-2021,IMPS,00.00,"304,242.06","1,216,968.26"
03-Jan-2021,Miscellaneous,00.00,"1,216,968.26",00.00
03-Jan-2021,Bill,"1,149,413.00",00.00,"1,149,413.00"
03-Jan-2021,Cash,00.00,"383,137.67","766,275.33"
03-Jan-2021,Transfer,52.56,00.00,"766,327.89"
03-Jan-2021,Cheque,00.00,"95,790.99","670,536.90"
03-Jan-2021,Interest,"249,846.00",00.00,"920,382.90"
03-Jan-2021,Reversal,00.00,"153,397.15","766,985.75"
03-Jan-2021,ATM,00.00,"255,661.92","511,323.83"
03-Jan-2021,Miscellaneous,"39,100.20",00.00,"550,424.03"
03-Jan-2021,Transfer,00.00,"275,212.02","275,212.02"
03-Jan-2021,Reversal,00.00,"68,803.01","206,409.02"
03-Jan-2021,IMPS,00.00,"51,602.26","154,806.76"
04-Jan-2021,Transfer,04.37,00.00,"154,811.13"
04-Jan-2021,NEFT,"173,094.00",00.00,"327,905.13"
04-Jan-2021,Purchase,00.00,"32,790.51","295,114.62"
04-Jan-2021,Reversal,00.00,"36,889.33","258,225.29"
05-Jan-2021,Interest,"15,814.11",00.00,"274,039.40"
05-Jan-2021,Reversal,00.00,"45,673.23","228,366.17"
05-Jan-2021,Reversal,00.00,"45,673.23","182,692.94"
05-Jan-2021,Purchase,"1,894,786.00",00.00,"2,077,478.94"
05-Jan-2021,Reversal,00.00,"2,077,478.94",00.00
05-Jan-2021,Purchase,"1,084.40",00.00,"1,084.40"
05-Jan-2021,Interest,149.00,00.00,"1,233.40"
05-Jan-2021,NEFT,24.10,00.00,"1,257.50"
05-Jan-2021,Reversal,21.40,00.00,"1,278.90"
05-Jan-2021,Purchase,"21,748.11",00.00,"23,027.01"
05-Jan-2021,Tax,"23,534.40",00.00,"46,561.41"
05-Jan-2021,NEFT,"134,155.06",00.00,"180,716.47"
05-Jan-2021,Purchase,00.00,"90,358.24","90,358.24"
05-Jan-2021,RTGS,00.00,"30,119.41","60,238.83"
05-Jan-2021,ATM,158.00,00.00,"60,396.83"
05-Jan-2021,Interest,06.64,00.00,"60,403.47"
05-Jan-2021,Tax,00.00,"20,134.49","40,268.98"
06-Jan-2021,Bill,00.00,"10,067.25","30,201.74"
06-Jan-2021,Purchase,00.00,"6,040.35","24,161.39"
06-Jan-2021,Cash,00.00,"4,026.90","20,134.49"
06-Jan-2021,NEFT,"258,195.00",00.00,"278,329.49"
06-Jan-2021,IMPS,"83,729.00",00.00,"362,058.49"
06-Jan-2021,Miscellaneous,00.00,"36,205.85","325,852.64"
06-Jan-2021,Commission,00.00,"162,926.32","162,926.32"
06-Jan-2021,ATM,00.00,"18,102.92","144,823.40"
06-Jan-2021,Miscellaneous,00.00,"144,823.40",00.00
06-Jan-2021,ATM,02.00,00.00,02.00
06-Jan-2021,Debit Card,"2,620.76",00.00,"2,622.76"
06-Jan-2021,Purchase,63.00,00.00,"2,685.76"
06-Jan-2021,Bill,"505,598.00",00.00,"508,283.76"
06-Jan-2021,ATM,00.00,"127,070.94","381,212.82"
06-Jan-2021,IMPS,"121,308.00",00.00,"502,520.82"
06-Jan-2021,IMPS,24.00,00.00,"502,544.82"
06-Jan-2021,Bill,00.00,"167,514.94","335,029.88"
06-Jan-2021,RTGS,00.00,"33,502.99","301,526.89"
06-Jan-2021,Reversal,00.00,"43,075.27","258,451.62"
06-Jan-2021,Miscellaneous,06.10,00.00,"258,457.72"
06-Jan-2021,Transfer,638.00,00.00,"259,095.72"
06-Jan-2021,Bill,"132,223.80",00.00,"391,319.52"
06-Jan-2021,NEFT,"740,470.00",00.00,"1,131,789.52"
06-Jan-2021,RTGS,"1,923,397.00",00.00,"3,055,186.52"
06-Jan-2021,Miscellaneous,"3,155.00",00.00,"3,058,341.52"
06-Jan-2021,Bill,00.00,"509,723.59","2,548,617.93"
06-Jan-2021,IMPS,00.00,"364,088.28","2,184,529.65"
06-Jan-2021,RTGS,00.00,"728,176.55","1,456,353.10"
06-Jan-2021,Purchase,"1,009,514.00",00.00,"2,465,867.10"
06-Jan-2021,Interest,05.70,00.00,"2,465,872.80"
06-Jan-2021,Miscellaneous,04.10,00.00,"2,465,876.90"
06-Jan-2021,NEFT,00.00,"2,465,876.90",00.00
06-Jan-2021,Tax,38.00,00.00,38.00
06-Jan-2021,Reversal,"128,383.09",00.00,"128,421.09"
06-Jan-2021,Cash,00.00,"12,842.11","115,578.98"
06-Jan-2021,Cash,00.00,"23,115.80","92,463.18"
06-Jan-2021,Cash,"1,857,888.00",00.00,"1,950,351.18"
06-Jan-2021,Interest,02.17,00.00,"1,950,353.35"
06-Jan-2021,Miscellaneous,00.00,"195,035.34","1,755,318.02"
06-Jan-2021,Cash,00.00,"292,553.00","1,462,765.02"
06-Jan-2021,Purchase,00.00,"1,462,765.02",00.00
06-Jan-2021,Miscellaneous,"64,727.84",00.00,"64,727.84"
06-Jan-2021,ATM,16.00,00.00,"64,743.84"
06-Jan-2021,Cheque,00.00,"7,193.76","57,550.08"
06-Jan-2021,Cheque,"75,323.00",00.00,"132,873.08"
06-Jan-2021,Reversal,00.00,"13,287.31","119,585.77"
06-Jan-2021,Miscellaneous,00.00,"13,287.31","106,298.46"
06-Jan-2021,Cheque,161.00,00.00,"106,459.46"
06-Jan-2021,Interest,355.16,00.00,"106,814.62"
06-Jan-2021,Interest,"2,778.00",00.00,"109,592.62"
06-Jan-2021,NEFT,00.00,"27,398.16","82,194.46"
06-Jan-2021,NEFT,00.00,"41,097.23","41,097.23"
06-Jan-2021,IMPS,00.00,"4,566.36","36,530.87"
06-Jan-2021,Bill,"39,923.00",00.00,"76,453.87"
06-Jan-2021,Debit Card,00.00,"9,556.73","66,897.14"
06-Jan-2021,RTGS,47.00,00.00,"66,944.14"
06-Jan-2021,Purchase,00.00,"22,314.71","44,629.43"
06-Jan-2021,IMPS,06.90,00.00,"44,636.33"
06-Jan-2021,Debit Card,00.00,"8,927.27","35,709.06"
06-Jan-2021,Reversal,00.00,"17,854.53","17,854.53"
06-Jan-2021,Debit Card,89.03,00.00,"17,943.56"
06-Jan-2021,Tax,05.00,00.00,"17,948.56"
06-Jan-2021,Tax,00.00,"5,982.85","11,965.71"
06-Jan-2021,IMPS,00.00,"3,988.57","7,977.14"
06-Jan-2021,Bill,00.00,797.71,"7,179.43"
06-Jan-2021,Debit Card,07.05,00.00,"7,186.48"
06-Jan-2021,Commission,05.90,00.00,"7,192.38"
06-Jan-2021,Debit Card,00.00,719.24,"6,473.14"
06-Jan-2021,Tax,00.00,"1,294.63","5,178.51"
06-Jan-2021,Debit Card,00.00,"1,294.63","3,883.88"
06-Jan-2021,ATM,04.00,00.00,"3,887.88"
06-Jan-2021,IMPS,00.00,485.99,"3,401.90"
06-Jan-2021,Interest,00.00,377.99,"3,023.91"
06-Jan-2021,Commission,299.36,00.00,"3,323.27"
06-Jan-2021,Cash,00.00,332.33,"2,990.94"
06-Jan-2021,RTGS,07.83,00.00,"2,998.77"
06-Jan-2021,RTGS,00.00,299.88,"2,698.89"
06-Jan-2021,NEFT,00.00,674.72,"2,024.17"
06-Jan-2021,Purchase,00.00,289.17,"1,735.00"
06-Jan-2021,Tax,"118,863.00",00.00,"120,598.00"
06-Jan-2021,Cheque,"1,233,497.00",00.00,"1,354,095.00"
06-Jan-2021,NEFT,194.13,00.00,"1,354,289.13"
06-Jan-2021,IMPS,00.00,"150,476.57","1,203,812.56"
06-Jan-2021,Bill,463.60,00.00,"1,204,276.16"
06-Jan-2021,ATM,00.00,"133,808.46","1,070,467.70"
06-Jan-2021,Purchase,00.00,"267,616.93","802,850.77"
06-Jan-2021,Bill,"45,156.69",00.00,"848,007.46"
06-Jan-2021,Bill,"144,014.66",00.00,"992,022.12"
06-Jan-2021,Transfer,00.00,"99,202.21","892,819.91"
06-Jan-2021,Purchase,00.00,"297,606.64","595,213.27"
06-Jan-2021,IMPS,00.00,"85,030.47","510,182.80"
06-Jan-2021,RTGS,00.00,"85,030.47","425,152.33"
06-Jan-2021,Miscellaneous,00.00,"70,858.72","354,293.61"
06-Jan-2021,Interest,00.00,"44,286.70","310,006.91"
07-Jan-2021,Interest,00.00,"34,445.21","275,561.70"
07-Jan-2021,Tax,365.00,00.00,"275,926.70"
07-Jan-2021,Cheque,"19,753.00",00.00,"295,679.70"
07-Jan-2021,Debit Card,00.00,"295,679.70",00.00
07-Jan-2021,IMPS,347.00,00.00,347.00
07-Jan-2021,NEFT,00.00,173.50,173.50
07-Jan-2021,Reversal,40.00,00.00,213.50
07-Jan-2021,Reversal,00.00,26.69,186.81
07-Jan-2021,Purchase,00.00,31.14,155.68
07-Jan-2021,Commission,19.80,00.00,175.48
07-Jan-2021,ATM,69.41,00.00,244.89
07-Jan-2021,Bill,19.68,00.00,264.57
07-Jan-2021,Cash,00.00,52.91,211.66
07-Jan-2021,Cash,00.00,211.66,00.00
07-Jan-2021,Cash,22.00,00.00,22.00
07-Jan-2021,Debit Card,"14,845.00",00.00,"14,867.00"
07-Jan-2021,Interest,00.00,"2,123.86","12,743.14"
07-Jan-2021,Transfer,"11,520.00",00.00,"24,263.14"
07-Jan-2021,Cash,365.60,00.00,"24,628.74"
07-Jan-2021,Reversal,06.43,00.00,"24,635.17"
07-Jan-2021,Transfer,"1,975,010.50",00.00,"1,999,645.67"
07-Jan-2021,Tax,00.00,"222,182.85","1,777,462.82"
07-Jan-2021,Cash,00.00,"177,746.28","1,599,716.54"
07-Jan-2021,ATM,02.00,00.00,"1,599,718.54"
07-Jan-2021,Cash,00.00,"266,619.76","1,333,098.78"
07-Jan-2021,Purchase,00.00,"1,333,098.78",00.00
07-Jan-2021,Debit Card,309.28,00.00,309.28
07-Jan-2021,Cheque,41.00,00.00,350.28
07-Jan-2021,Commission,"360,888.50",00.00,"361,238.78"
07-Jan-2021,Miscellaneous,00.00,"72,247.76","288,991.02"
07-Jan-2021,Interest,07.00,00.00,"288,998.02"
07-Jan-2021,Tax,"3,935.00",00.00,"292,933.02"
07-Jan-2021,Reversal,00.00,"29,293.30","263,639.72"
07-Jan-2021,Debit Card,267.00,00.00,"263,906.72"
07-Jan-2021,Miscellaneous,"1,778,973.00",00.00,"2,042,879.72"
07-Jan-2021,Bill,00.00,"1,021,439.86","1,021,439.86"
07-Jan-2021,Interest,"17,212.20",00.00,"1,038,652.06"
07-Jan-2021,RTGS,00.00,"103,865.21","934,786.85"
07-Jan-2021,Tax,00.00,"311,595.62","623,191.23"
